Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Saint Louis,L,68,91,91.9,123.0,74.0,.355,.355,.469,40.3,30.4,4.1,4.7,,.427,12.1,22.5,.242,,.541,8.9,59.5,.149

2022-11-12,,Lindsey Wilson,W,90,53,128.6,75.7,70.1,.356,.254,.652,58.2,58.8,18.6,15.8,,.653,10.4,25.0,.220,,.462,22.9,83.9,.075

2022-11-17,N,Texas A&M,W,88,79,111.4,100.0,79.2,.720,.440,.656,43.3,60.0,10.1,9.1,,.600,18.3,12.0,.560,,.423,11.5,61.9,.268

2022-11-18,N,UMass,L,69,71,94.5,97.3,72.6,.298,.421,.530,43.4,57.7,4.1,8.3,,.500,13.3,15.2,.211,,.399,7.8,65.1,.162

2022-11-20,N,Tulsa,W,77,60,102.7,80.0,75.7,.349,.365,.524,63.3,69.0,8.0,7.7,,.492,16.0,34.3,.238,,.412,9.8,86.4,.059

2022-11-26,@,Chattanooga,L,66,69,100.0,104.5,66.2,.164,.388,.457,48.1,30.8,6.1,10.0,,.433,7.7,25.6,.119,,.458,9.3,71.1,.233

2022-12-01,,Illinois State,W (1 OT),70,67,100.0,95.7,62.7,.246,.426,.514,50.0,42.3,2.9,9.4,,.492,10.5,20.6,.164,,.517,17.1,85.7,.083

2022-12-04,@,Valparaiso,W (1 OT),77,70,105.5,95.9,64.5,.350,.283,.550,48.6,53.6,8.2,8.0,,.525,15.7,29.4,.233,,.456,13.1,66.7,.118

2022-12-10,@,Bellarmine,L,58,69,87.9,104.5,66.0,.458,.375,.496,50.0,44.4,10.6,0.0,,.417,19.3,25.0,.375,,.509,15.2,76.9,.283

2022-12-13,,Chicago State,W,66,65,100.0,98.5,66.3,.368,.333,.493,52.2,37.5,7.6,12.5,,.474,16.3,37.1,.211,,.473,15.9,68.8,.214

2022-12-16,,Austin Peay,W,68,60,101.5,89.6,67.0,.241,.241,.526,49.2,51.9,10.4,6.7,,.500,13.4,20.7,.172,,.474,17.7,75.0,.105

2022-12-21,@,Middle Tennessee,L,67,83,101.5,125.8,66.1,.444,.311,.615,44.4,56.5,4.5,0.0,,.567,21.6,18.2,.356,,.632,13.6,69.6,.193

2022-12-29,,Southern Illinois,L,57,63,100.0,110.5,57.1,.426,.340,.504,52.6,31.6,1.8,7.4,,.457,15.0,32.3,.298,,.519,6.3,76.9,.151

2023-01-01,@,Evansville,W,78,61,113.0,88.4,69.1,.230,.377,.576,53.4,51.7,10.1,8.3,,.541,6.9,16.7,.197,,.441,15.2,92.9,.314

2023-01-04,,Bradley,W,67,58,100.0,86.6,66.5,.471,.255,.537,55.6,36.4,10.4,9.4,,.461,17.2,37.9,.392,,.405,16.5,70.6,.190

2023-01-07,@,Drake,L,64,82,92.8,118.8,69.4,.196,.286,.523,40.3,36.0,8.7,8.6,,.491,14.0,6.9,.161,,.573,13.8,69.7,.177

