Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Fresno Pacific,W,69,56,98.6,80.0,70.3,.500,.404,.536,50.9,47.8,11.4,11.1,,.490,16.8,23.3,.346,,.556,32.3,84.0,.133

2022-11-11,N,UCSB,L,54,61,84.4,95.3,63.6,.405,.286,.539,40.7,47.4,6.3,8.9,,.500,21.8,7.7,.286,,.393,10.5,66.7,.213

2022-11-16,,San Francisco,L,60,67,85.7,95.7,69.6,.339,.237,.438,48.6,35.0,7.1,7.7,,.364,13.8,29.7,.288,,.460,15.9,68.6,.143

2022-11-19,@,North Texas,L,52,61,86.7,101.7,60.2,.386,.409,.499,39.3,31.6,8.3,14.3,,.477,20.0,14.3,.227,,.446,14.4,64.3,.435

2022-11-23,N,Washington,L,57,62,79.2,86.1,72.2,.131,.426,.440,57.1,60.9,6.9,8.6,,.426,23.6,37.8,.082,,.422,17.4,78.8,.224

2022-11-24,N,Vanderbilt,L,59,67,89.4,101.5,66.1,.182,.348,.411,53.5,60.9,9.1,6.5,,.379,8.9,30.6,.136,,.481,11.0,77.1,.278

2022-12-03,@,UC-Irvine,W,80,66,119.4,98.5,67.5,.200,.300,.609,58.2,50.0,9.0,19.1,,.583,12.0,33.3,.167,,.475,13.3,77.4,.131

2022-12-07,,Cal State Northridge,W,65,56,104.8,90.3,62.1,.511,.578,.581,50.0,65.0,9.7,6.3,,.533,18.9,22.2,.378,,.471,18.5,72.7,.135

2022-12-10,@,Pacific,L,72,76,107.5,113.4,67.1,.308,.462,.604,45.5,40.7,9.0,12.9,,.596,17.9,28.0,.192,,.583,17.4,68.4,.241

2022-12-17,,Sacramento State,L,53,59,86.9,96.7,60.6,.080,.240,.511,40.4,34.8,9.8,12.1,,.510,18.8,7.1,.040,,.565,21.8,79.2,.152

2022-12-20,@,Cal State Bakersfield,W,56,48,98.2,84.2,56.6,.167,.646,.541,42.6,78.9,12.3,10.8,,.510,14.8,23.1,.146,,.318,21.6,60.7,.455

2022-12-28,,Wyoming,W,58,53,96.7,88.3,59.7,.150,.517,.451,52.4,54.5,15.0,15.0,,.425,8.5,27.0,.117,,.511,17.7,88.5,.182

2022-12-31,@,Utah State,L,54,67,81.8,101.5,65.8,.255,.392,.472,40.7,42.1,10.6,11.1,,.412,17.3,13.8,.235,,.511,19.2,72.0,.435

2023-01-03,,New Mexico,W,71,67,100.0,94.4,70.9,.308,.404,.596,51.7,57.7,12.7,6.4,,.567,20.1,18.5,.231,,.509,20.5,80.6,.158

2023-01-07,@,Colorado State,L,57,79,91.9,127.4,61.7,.306,.469,.508,51.9,78.9,0.0,4.2,,.469,15.1,17.9,.224,,.679,9.3,91.7,.132

2023-01-10,@,San Jose State,L,64,74,104.9,121.3,61.3,.170,.358,.559,40.0,60.9,9.8,7.1,,.528,10.9,11.1,.151,,.649,15.6,67.9,.000

