Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Albany (NY),W,67,62,98.5,91.2,67.8,.396,.226,.532,45.9,56.5,8.8,13.6,,.462,17.1,23.3,.340,,.453,19.6,67.7,.264

2022-11-10,@,UMass,W,67,55,101.5,83.3,65.7,.447,.340,.588,56.5,68.0,7.6,11.4,,.606,21.9,34.8,.213,,.371,12.7,69.2,.207

2022-11-13,@,Penn,W,80,74,112.7,104.2,71.5,.593,.426,.578,51.7,58.3,11.3,14.7,,.528,13.7,28.6,.426,,.533,16.5,73.3,.148

2022-11-17,@,UNC Greensboro,W,56,53,88.9,84.1,63.5,.212,.308,.489,52.2,45.5,7.9,18.4,,.452,20.8,32.3,.173,,.349,10.4,68.4,.143

2022-11-22,,Coppin State,W,83,67,129.7,104.7,64.4,.246,.393,.609,64.5,53.1,6.3,12.9,,.598,11.7,43.3,.164,,.483,7.2,84.4,.190

2022-11-25,N,Fairfield,L,69,74,113.1,121.3,61.5,.444,.241,.528,55.2,33.3,3.3,7.4,,.472,10.9,36.7,.333,,.610,11.9,75.0,.260

2022-11-26,N,South Alabama,W,62,60,91.2,88.2,68.2,.333,.204,.496,55.6,62.5,7.4,9.4,,.481,17.2,25.8,.185,,.457,14.9,84.4,.121

2022-11-27,N,Mercer,W,70,60,111.1,95.2,63.3,.283,.283,.514,55.6,58.3,7.9,15.4,,.467,11.7,33.3,.233,,.490,15.0,80.0,.245

2022-12-02,@,LIU,W,74,64,117.5,101.6,63.1,.386,.386,.549,61.7,66.7,12.7,13.5,,.518,12.9,46.9,.263,,.509,14.3,78.6,.145

2022-12-07,@,Clemson,L,75,80,113.6,121.2,66.1,.224,.388,.506,53.0,35.7,12.1,6.9,,.485,8.6,36.8,.149,,.673,18.0,75.0,.192

2022-12-11,,Navy,L (1 OT),69,71,97.2,100.0,62.8,.453,.377,.536,51.6,65.2,9.9,5.0,,.491,20.9,32.3,.321,,.524,16.5,71.0,.097

2022-12-17,N,Northern Iowa,L,66,83,93.0,116.9,71.1,.263,.439,.515,51.9,83.3,14.1,3.3,,.491,21.0,34.4,.175,,.604,16.9,77.3,.521

2022-12-22,@,Bryant,L,59,69,79.7,93.2,73.8,.274,.290,.421,55.4,50.0,14.9,9.7,,.387,18.6,40.5,.177,,.482,21.5,75.0,.246

2022-12-31,,College of Charleston,L (1 OT),74,76,94.9,97.4,69.0,.328,.213,.525,45.2,53.8,12.8,10.3,,.484,20.3,33.3,.246,,.542,26.5,56.3,.183

2023-01-05,,Drexel,W,64,58,104.9,95.1,60.5,.182,.236,.536,48.4,52.0,8.2,11.4,,.509,10.5,21.4,.145,,.466,12.6,69.4,.051

2023-01-07,@,Stony Brook,W,67,55,111.7,91.7,60.3,.125,.357,.565,59.3,59.3,5.0,7.4,,.563,10.6,24.1,.071,,.462,11.1,93.3,.135

