Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Memphis,L,67,76,98.5,111.8,67.6,.268,.536,.531,43.1,60.9,11.8,8.8,,.518,17.1,25.7,.161,,.557,17.3,69.6,.321

2022-11-11,,Southern Miss,L,48,60,67.6,84.5,71.2,.125,.391,.354,51.9,33.3,7.0,17.9,,.352,18.1,26.2,.047,,.389,11.4,79.5,.175

2022-11-15,@,Temple,W (1 OT),89,87,117.1,114.5,67.2,.157,.257,.592,50.7,60.5,6.6,12.5,,.607,10.7,26.5,.057,,.590,14.3,75.8,.246

2022-11-18,,Morehead State,W,76,43,108.6,61.4,70.4,.305,.390,.563,63.2,37.9,2.9,19.4,,.559,14.0,28.6,.169,,.294,10.6,92.7,.095

2022-11-24,N,Saint Mary's,L,65,75,91.5,105.6,71.8,.293,.293,.492,50.8,34.8,4.2,5.0,,.448,16.4,21.2,.224,,.598,14.9,88.5,.275

2022-11-24,N,Fresno State,W,67,59,101.5,89.4,66.1,.407,.426,.520,46.5,54.5,4.5,20.9,,.481,11.0,22.9,.278,,.379,8.9,69.4,.136

2022-11-30,@,VCU,L,65,70,94.2,101.4,69.0,.408,.429,.556,52.6,57.1,8.7,3.8,,.510,23.5,30.0,.306,,.511,19.6,77.8,.568

2022-12-03,,Wofford,W,65,62,92.9,88.6,70.0,.170,.434,.567,50.9,46.2,10.0,18.4,,.566,19.6,11.5,.094,,.482,19.6,83.9,.143

2022-12-07,,Pitt,W,75,74,110.3,108.8,68.3,.171,.443,.495,59.7,50.0,13.2,48.0,,.471,10.6,45.9,.129,,.600,18.9,80.0,.280

2022-12-09,,Grambling,L,62,64,98.4,101.6,63.5,.675,.600,.587,53.4,68.8,6.3,9.1,,.513,25.4,30.4,.525,,.441,9.4,68.6,.203

2022-12-17,N,NC State,L,66,70,103.1,109.4,64.1,.233,.350,.495,40.0,28.0,6.3,8.3,,.467,10.7,25.8,.167,,.474,9.4,55.2,.259

2022-12-22,,Alabama A&M,W,70,62,109.4,96.9,63.6,.404,.596,.515,63.1,63.6,9.4,11.6,,.456,15.0,50.0,.316,,.500,12.6,77.4,.069

2022-12-30,,Southeastern Louisiana,W,93,55,129.2,76.4,71.7,.151,.507,.594,59.5,60.0,6.9,19.6,,.575,8.2,37.8,.123,,.346,11.1,78.6,.154

2023-01-03,,South Carolina,W (1 OT),84,79,110.5,103.9,67.4,.583,.317,.548,54.7,48.1,3.9,16.3,,.508,12.6,37.1,.383,,.479,11.2,70.0,.139

2023-01-07,@,Missouri,L,82,85,113.9,118.1,72.2,.176,.397,.556,63.2,45.5,2.8,3.2,,.544,15.0,40.0,.118,,.509,5.3,87.9,.474

2023-01-10,@,Tennessee,L,68,77,107.9,122.2,63.3,.345,.466,.504,43.3,31.8,11.1,10.8,,.431,9.4,31.3,.310,,.543,12.1,57.1,.241

