Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Wayne State (MI),W,75,66,101.4,89.2,74.2,.134,.269,.526,46.8,43.3,13.5,3.6,,.500,11.2,20.6,.119,,.529,25.9,78.6,.235

2022-11-11,N,Michigan,L,83,88,101.2,107.3,82.4,.422,.234,.540,43.3,31.0,8.5,5.1,,.492,12.5,12.1,.313,,.525,12.2,73.5,.417

2022-11-15,@,Bradley,L,61,89,83.6,121.9,72.5,.155,.276,.490,46.0,40.0,6.8,0.0,,.466,20.4,18.8,.121,,.595,11.1,74.2,.345

2022-11-19,@,Oakland,L (1 OT),90,92,113.9,116.5,70.6,.299,.358,.588,51.6,54.8,10.1,3.3,,.545,13.6,25.7,.254,,.631,15.4,82.8,.246

2022-11-22,N,Purdue Fort Wayne,L,67,74,94.4,104.2,71.1,.245,.340,.566,56.7,35.7,5.6,9.7,,.585,22.3,33.3,.094,,.476,15.6,75.8,.242

2022-11-23,N,Winthrop,L,87,101,110.1,127.8,79.1,.260,.356,.530,56.9,29.0,12.7,3.3,,.486,14.6,42.5,.219,,.769,18.5,88.9,.404

2022-11-27,,UC-San Diego,L,63,66,92.6,97.1,68.3,.411,.268,.471,42.2,42.9,11.8,14.7,,.429,10.7,19.4,.268,,.491,18.8,63.6,.175

2022-11-30,@,Florida International,W,80,68,109.6,93.2,72.5,.230,.393,.591,52.7,36.7,9.6,4.8,,.557,15.1,29.6,.197,,.500,14.9,75.0,.193

2022-12-04,,Florida Atlantic,L,73,101,100.0,138.4,73.2,.403,.323,.494,39.4,15.4,5.5,2.4,,.444,8.7,21.6,.290,,.692,11.8,62.1,.169

2022-12-07,@,Illinois State,L,81,87,114.1,122.5,71.0,.446,.304,.597,40.4,42.9,5.6,3.7,,.563,11.7,14.3,.321,,.625,15.8,70.8,.563

2022-12-11,@,Niagara,L,60,67,101.7,113.6,59.5,.111,.296,.528,44.4,33.3,6.8,9.7,,.509,8.1,12.9,.093,,.560,10.9,87.0,.220

2022-12-18,,Detroit Mercy,W,79,77,102.6,100.0,76.7,.433,.283,.546,45.7,50.0,15.6,12.1,,.467,14.2,24.2,.383,,.478,17.8,64.9,.194

2022-12-30,@,South Carolina,L,64,74,95.5,110.4,66.7,.143,.444,.476,37.7,36.0,9.0,8.1,,.476,10.6,20.0,.063,,.508,11.2,55.9,.159

2023-01-03,,Bowling Green State,L,65,91,84.4,118.2,77.1,.516,.344,.408,46.6,27.8,5.2,4.4,,.305,14.9,34.9,.406,,.603,14.0,63.3,.132

2023-01-07,,Central Michigan,W,62,56,91.2,82.4,67.9,.481,.407,.467,36.9,15.0,22.1,15.2,,.398,15.3,26.5,.352,,.422,26.7,48.4,.255

2023-01-10,@,Western Michigan,L,79,85,102.6,110.4,77.1,.362,.345,.581,44.1,55.6,10.4,0.0,,.517,19.1,16.0,.328,,.516,12.8,64.7,.361

