Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-11,@,Portland,L,91,98,111.0,119.5,82.0,.160,.506,.522,44.9,45.7,7.3,8.8,,.500,7.4,28.9,.123,,.563,16.3,64.5,.625

2022-11-13,@,Seattle,L,71,83,92.2,107.8,76.7,.418,.358,.442,42.3,36.4,5.2,13.8,,.373,9.1,25.0,.313,,.538,17.4,64.5,.491

2022-11-16,,Evergreen State,W,113,40,136.1,48.2,82.7,.293,.493,.661,74.4,61.0,16.9,29.0,,.647,17.4,58.8,.213,,.188,22.8,86.4,.339

2022-11-19,@,Oregon State,W,79,66,109.7,91.7,72.7,.375,.411,.599,46.4,57.7,9.7,3.0,,.536,17.5,23.3,.339,,.457,22.9,73.1,.522

2022-11-25,N,Gonzaga,L,78,102,105.4,137.8,73.8,.279,.410,.565,42.4,53.8,6.8,7.7,,.516,14.8,24.2,.246,,.698,13.2,65.4,.222

2022-11-25,N,West Virginia,L,71,89,92.2,115.6,76.7,.809,.426,.546,49.1,38.9,10.4,2.9,,.436,26.1,33.3,.638,,.676,21.9,69.6,.392

2022-11-27,N,Oregon State,W,83,71,112.2,95.9,73.6,.313,.375,.565,52.5,53.3,12.2,3.0,,.539,12.0,34.4,.219,,.469,20.8,74.1,.510

2022-11-30,,Portland Bible,W,114,31,167.6,45.6,68.0,.171,.421,.694,78.1,69.6,29.4,14.3,,.704,6.8,60.6,.092,,.318,33.4,96.8,.068

2022-12-03,,Air Force,W,68,64,98.6,92.8,69.0,.614,.386,.598,46.0,54.5,7.2,8.3,,.545,18.6,4.5,.455,,.456,18.6,78.6,.511

2022-12-10,@,Cal Poly,L,49,72,73.1,107.5,67.0,.523,.477,.446,28.3,50.0,11.9,3.0,,.386,22.6,10.0,.341,,.557,22.0,52.2,.245

2022-12-13,@,Santa Clara,L,75,78,101.4,105.4,74.0,.157,.343,.499,44.6,62.1,10.8,3.0,,.486,12.8,29.0,.100,,.483,16.5,58.8,.379

2022-12-17,,UCSB,L,73,85,92.4,107.6,78.9,.571,.196,.513,37.3,58.3,10.1,8.9,,.455,16.4,17.6,.393,,.536,19.4,64.0,.473

2022-12-22,@,California Baptist,W,74,72,97.4,94.7,76.1,.379,.276,.541,46.0,23.1,6.6,8.6,,.474,16.0,23.3,.328,,.405,19.1,66.7,.431

2022-12-31,@,Sacramento State,L,63,74,92.6,108.8,68.3,.241,.345,.487,41.3,60.9,13.2,8.6,,.448,14.5,24.2,.190,,.536,19.7,60.0,.250

2023-01-05,@,Eastern Washington,L,80,92,103.9,119.5,76.8,.176,.378,.499,45.3,48.4,14.3,10.0,,.473,12.1,30.8,.135,,.745,24.3,68.0,.314

2023-01-07,@,Idaho,W,74,58,112.1,87.9,65.6,.340,.280,.637,52.5,42.3,12.1,11.1,,.610,15.9,16.0,.260,,.453,17.8,79.4,.189

