Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,LeTourneau,W,93,40,108.1,46.5,86.3,.300,.171,.581,74.6,67.6,22.1,24.0,,.564,21.6,53.3,.200,,.308,34.9,93.9,.154

2022-11-10,,Gardner-Webb,W,86,71,121.1,100.0,70.9,.424,.271,.607,54.7,62.1,12.7,10.3,,.559,14.5,40.7,.339,,.564,23.1,69.2,.383

2022-11-15,,Alcorn State,L,60,69,83.3,95.8,71.9,.426,.407,.462,45.9,57.1,6.9,7.3,,.435,21.7,36.1,.241,,.491,22.6,60.0,.296

2022-11-19,@,South Dakota State,W,93,82,124.0,109.3,75.1,.582,.200,.662,65.9,32.3,18.7,20.0,,.609,15.6,39.1,.473,,.698,26.0,95.2,.313

2022-11-25,N,Quinnipiac,L,44,58,60.3,79.5,72.6,.245,.189,.372,37.1,47.1,11.0,10.7,,.330,25.3,13.9,.170,,.500,31.6,69.2,.289

2022-11-26,N,Middle Tennessee,L,63,75,82.9,98.7,75.7,.230,.262,.466,49.1,43.5,15.8,7.4,,.426,22.8,31.3,.180,,.602,27.6,73.9,.500

2022-11-27,N,UNC Greensboro,W,75,58,108.7,84.1,69.3,.258,.194,.539,60.0,57.1,13.0,11.5,,.508,13.6,40.0,.194,,.479,25.0,80.0,.277

2022-12-01,,Northwestern State,L,96,102,123.1,130.8,77.7,.642,.358,.694,55.8,43.3,6.4,0.0,,.651,18.8,40.0,.509,,.605,13.6,70.4,.435

2022-12-11,,Paul Quinn,W,103,40,149.3,58.0,68.9,.246,.459,.756,59.3,76.3,18.8,0.0,,.746,11.7,34.8,.197,,.384,34.4,77.4,.163

2022-12-14,@,Louisiana Tech,W (1 OT),80,79,98.8,97.5,72.1,.161,.571,.664,55.7,69.0,8.6,6.5,,.643,31.7,34.6,.143,,.500,18.3,71.4,.197

2022-12-17,N,Furman,L,70,72,104.5,107.5,67.5,.397,.345,.508,46.7,62.5,16.4,4.0,,.483,14.8,34.2,.241,,.587,24.3,68.2,.391

2022-12-19,,North American,W,83,51,106.4,65.4,77.6,.145,.339,.626,60.7,73.0,12.8,0.0,,.629,19.4,22.7,.081,,.373,26.5,85.3,.255

2022-12-22,,Jackson State,W,80,69,109.6,94.5,73.2,.952,.357,.656,50.0,63.6,9.6,7.0,,.583,23.8,33.3,.738,,.412,14.2,58.1,.191

2022-12-29,,Abilene Christian,W,75,68,108.7,98.6,69.1,.439,.246,.544,53.1,70.4,11.6,7.3,,.509,12.7,32.3,.298,,.508,15.3,72.7,.098

2022-12-31,@,UT Arlington,W,66,62,106.5,100.0,61.8,.286,.196,.519,44.9,58.3,6.5,5.0,,.473,11.2,28.1,.232,,.421,13.2,59.5,.246

2023-01-04,,New Mexico State,W,69,60,104.5,90.9,66.1,.322,.339,.507,41.2,56.0,10.6,15.0,,.483,8.1,22.6,.203,,.441,18.5,56.8,.136

