Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Northern Colorado,W,83,36,127.7,55.4,64.7,.139,.403,.541,60.6,50.0,21.5,33.3,,.521,9.4,45.9,.111,,.321,31.1,79.3,.282

2022-11-11,N,St. Joseph's,W,81,55,115.7,78.6,70.2,.246,.400,.558,53.2,51.5,12.9,20.0,,.546,11.0,33.3,.154,,.343,19.3,70.7,.333

2022-11-14,,Oral Roberts,W,83,45,122.1,66.2,68.0,.431,.293,.594,65.8,20.0,7.4,20.8,,.569,14.7,50.0,.293,,.290,12.6,76.7,.145

2022-11-16,,Texas Southern,W,83,48,125.8,72.7,66.1,.333,.317,.597,56.7,61.3,15.2,12.1,,.558,10.3,37.9,.267,,.398,23.2,74.2,.184

2022-11-20,@,Oregon,W,66,56,106.5,90.3,61.6,.179,.393,.543,42.6,41.7,21.0,11.1,,.527,11.6,29.6,.125,,.418,21.5,55.6,.306

2022-11-26,,Kent State,W,49,44,68.1,61.1,71.6,.460,.340,.402,62.5,56.3,12.5,17.6,,.340,27.4,39.5,.300,,.286,16.0,83.3,.127

2022-11-29,,Norfolk State,W,100,52,149.3,77.6,67.5,.152,.500,.707,62.7,68.4,13.4,20.5,,.705,11.3,53.6,.106,,.360,20.2,71.0,.193

2022-12-03,N,Saint Mary's,W,53,48,94.6,85.7,55.5,.158,.193,.432,47.3,47.6,12.5,25.0,,.395,6.1,30.3,.140,,.467,19.4,72.7,.109

2022-12-06,,North Florida,W,76,42,122.6,67.7,62.1,.075,.299,.548,71.2,57.6,19.4,35.0,,.537,10.3,58.6,.060,,.420,29.1,83.3,.114

2022-12-10,,Alabama,L,65,71,89.0,97.3,73.3,.344,.203,.437,48.1,28.0,9.6,25.8,,.414,11.8,28.6,.188,,.472,17.8,71.4,.370

2022-12-13,,North Carolina A&T,W,74,46,107.2,66.7,68.6,.333,.316,.560,66.7,50.0,8.7,14.8,,.535,20.5,46.9,.228,,.346,20.2,85.3,.192

2022-12-17,@,Virginia,W,69,61,119.0,105.2,58.1,.255,.412,.603,54.9,68.0,6.9,11.5,,.569,10.9,28.0,.216,,.479,12.5,80.8,.313

2022-12-21,,McNeese State,W,83,44,133.9,71.0,62.1,.164,.541,.631,70.5,71.9,12.9,8.0,,.639,15.4,53.3,.082,,.429,22.6,87.1,.041

2022-12-28,@,Tulsa,W,89,50,132.8,74.6,67.4,.197,.328,.667,57.9,44.4,11.9,19.4,,.648,8.3,27.3,.164,,.384,18.4,77.1,.125

2022-12-31,,UCF,W,71,65,106.0,97.0,66.7,.328,.297,.480,49.2,41.7,13.4,14.8,,.422,9.8,37.5,.266,,.444,17.0,60.6,.315

2023-01-05,,SMU,W,87,53,127.9,77.9,67.7,.279,.441,.565,72.2,54.8,8.8,17.2,,.529,11.5,57.1,.221,,.337,15.0,86.5,.408

