Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Montevallo,W,87,67,114.5,88.2,76.0,.422,.469,.566,60.0,48.3,11.8,21.4,,.539,15.4,35.1,.281,,.545,21.0,92.9,.127

2022-11-10,,Mississippi University for Women,W,96,42,114.3,50.0,84.1,.240,.387,.575,64.2,37.8,21.4,16.2,,.540,13.5,36.7,.200,,.308,33.1,86.5,.192

2022-11-14,@,Florida State,W,79,72,103.9,94.7,75.6,.338,.462,.524,48.2,66.7,14.5,0.0,,.508,11.7,24.2,.200,,.557,23.2,82.6,.523

2022-11-17,N,Merrimack,W,73,54,109.0,80.6,66.5,.281,.188,.503,66.7,55.2,6.0,4.8,,.484,12.1,42.4,.172,,.400,16.6,93.3,.400

2022-11-18,N,St. Thomas,L,76,78,111.8,114.7,67.9,.276,.431,.579,59.3,37.0,13.2,0.0,,.543,16.5,34.4,.224,,.653,18.8,95.5,.286

2022-11-19,@,Montana,W,73,62,105.8,89.9,68.7,.424,.288,.515,55.0,50.0,10.1,10.0,,.441,9.0,30.0,.356,,.425,16.1,80.0,.321

2022-11-23,,Southern–New Orleans,W,118,61,135.6,70.1,86.5,.329,.425,.699,55.7,65.2,25.3,9.3,,.740,13.3,36.4,.137,,.448,33.8,73.0,.155

2022-11-28,@,Arkansas,L,61,74,87.1,105.7,70.4,.143,.500,.510,40.4,41.7,8.6,7.5,,.509,23.1,18.5,.071,,.559,19.5,64.0,.333

2022-12-03,@,SIU-Edwardsville,L,72,78,105.9,114.7,68.0,.241,.379,.557,50.9,48.0,10.3,9.7,,.517,19.8,44.0,.207,,.567,17.4,56.3,.365

2022-12-05,@,San Diego State,L,55,60,82.1,89.6,66.7,.190,.483,.435,44.1,52.6,10.4,6.5,,.405,20.2,30.3,.138,,.453,20.2,61.5,.226

2022-12-10,,Tennessee Tech,W,87,64,120.8,88.9,72.1,.288,.322,.649,47.4,50.0,15.3,5.4,,.627,11.8,16.0,.220,,.481,23.4,71.9,.222

2022-12-17,@,Southeastern Louisiana,W,77,71,110.0,101.4,69.5,.441,.542,.540,45.9,61.5,5.7,2.6,,.500,11.2,33.3,.305,,.508,18.6,60.7,.186

2022-12-21,,Mercer,L,79,82,116.2,120.6,67.6,.300,.400,.576,42.0,48.3,7.4,7.9,,.542,11.6,28.6,.233,,.642,17.4,59.1,.264

2022-12-29,@,Southern Miss,L,60,64,84.5,90.1,71.1,.259,.500,.461,49.3,65.0,8.5,7.0,,.414,19.7,26.5,.207,,.424,15.0,71.4,.237

2022-12-31,@,Texas State,W,55,52,84.6,80.0,65.7,.300,.320,.481,39.3,60.0,13.8,12.8,,.440,17.4,15.4,.220,,.366,16.8,60.0,.196

2023-01-05,,Old Dominion,W,78,71,106.8,97.3,73.4,.302,.476,.541,44.8,61.5,15.1,11.4,,.500,15.3,30.3,.238,,.418,17.5,58.8,.455

