Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,UC-Riverside,W,82,66,105.1,84.6,78.1,.406,.203,.537,48.1,50.0,11.5,7.8,,.516,14.5,26.3,.250,,.431,13.5,69.2,.056

2022-11-11,@,Grambling,L,74,83,93.7,105.1,79.0,.419,.339,.498,53.8,48.0,16.5,11.4,,.444,20.4,38.9,.306,,.567,20.8,72.4,.462

2022-11-13,N,Tennessee,W,78,66,94.0,79.5,82.6,.339,.419,.542,53.8,44.4,14.5,23.1,,.500,20.9,23.5,.258,,.333,16.3,77.3,.381

2022-11-17,N,UMass,L,63,66,82.9,86.8,76.3,.178,.342,.398,47.2,64.0,9.2,7.1,,.384,13.2,28.6,.096,,.500,22.1,73.3,.245

2022-11-18,N,Texas A&M,W,103,75,139.2,101.4,74.1,.407,.542,.732,53.7,64.7,9.5,5.0,,.712,15.6,33.3,.322,,.458,13.3,66.7,.333

2022-11-20,N,Boise State,L,55,68,78.6,97.1,70.0,.434,.377,.430,47.8,47.4,7.1,7.7,,.396,16.9,24.2,.245,,.452,13.6,70.6,.194

2022-11-27,,Yale,W,65,62,97.0,92.5,67.0,.271,.305,.488,47.7,40.0,11.9,12.5,,.458,10.7,22.2,.186,,.508,17.7,79.3,.017

2022-12-01,,Arizona State,L,59,60,83.1,84.5,70.6,.321,.491,.483,58.8,75.0,7.0,17.1,,.472,22.8,30.3,.170,,.434,13.0,85.7,.115

2022-12-04,@,Washington,L,63,73,90.0,104.3,70.4,.220,.288,.483,50.0,53.8,12.9,15.2,,.483,19.7,34.3,.102,,.567,21.2,78.9,.269

2022-12-08,,Colorado State,W,93,65,132.9,92.9,70.2,.164,.388,.644,63.2,42.1,12.9,16.1,,.642,10.0,34.5,.104,,.510,16.6,92.9,.231

2022-12-15,,North Alabama,W,84,60,112.0,80.0,74.8,.443,.311,.569,55.7,45.2,12.0,7.3,,.549,11.9,25.0,.279,,.435,15.2,88.2,.241

2022-12-18,,Northern Colorado,W,88,77,118.9,104.1,74.4,.242,.242,.637,60.0,45.7,5.4,13.3,,.629,13.7,27.6,.161,,.539,12.5,90.3,.125

2022-12-21,,Southern Utah,W,86,78,110.3,100.0,78.2,.485,.258,.530,50.7,45.2,15.4,10.8,,.492,7.9,26.3,.318,,.500,17.2,75.7,.182

2022-12-29,@,Stanford,W,73,70,105.8,101.4,69.5,.321,.286,.565,51.7,40.7,7.2,6.1,,.536,19.9,30.8,.232,,.471,17.0,68.8,.431

2022-12-31,@,California,L,76,80,102.7,108.1,74.1,.212,.394,.523,37.3,46.7,13.5,10.8,,.508,11.0,19.4,.136,,.650,25.2,65.0,.300

2023-01-05,,Oregon,W,68,41,101.5,61.2,66.8,.255,.364,.552,59.4,56.0,9.0,10.5,,.518,19.6,29.0,.200,,.279,13.9,84.2,.231

2023-01-07,,Oregon State,W,62,42,91.2,61.8,67.9,.412,.373,.508,53.5,71.4,13.2,10.3,,.471,17.6,20.6,.275,,.377,25.4,83.8,.038

