Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Northern Kentucky,W,79,57,121.5,87.7,65.0,.291,.436,.631,47.1,63.3,10.8,12.1,,.664,14.9,29.6,.109,,.342,13.5,58.5,.267

2022-11-10,,Baldwin-Wallace,W,76,55,107.0,77.5,71.2,.310,.466,.571,48.5,48.1,22.5,9.1,,.543,11.9,16.1,.224,,.454,26.3,77.1,.111

2022-11-14,,Portland,W,77,65,96.3,81.3,79.7,.302,.381,.535,50.0,33.3,15.0,12.0,,.524,16.3,24.1,.175,,.510,30.9,75.9,.306

2022-11-16,,Arkansas-Pine Bluff,W,94,68,110.6,80.0,85.1,.722,.389,.648,62.5,56.0,9.4,8.6,,.556,21.6,23.1,.630,,.467,22.8,89.5,.200

2022-11-19,,Chicago State,W,88,59,112.8,75.6,78.3,.371,.414,.534,41.4,60.7,21.8,5.7,,.464,10.8,31.6,.329,,.392,29.6,53.1,.373

2022-11-23,@,College of Charleston,L,72,74,100.0,102.8,71.6,.059,.294,.515,50.7,46.7,13.9,12.5,,.507,14.7,33.3,.044,,.538,20.6,71.0,.321

2022-11-26,@,Houston,L,44,49,61.1,68.1,71.6,.175,.460,.322,37.5,53.3,19.4,15.2,,.286,16.0,16.7,.127,,.340,27.4,60.5,.300

2022-12-02,,South Dakota State,W,83,68,120.3,98.6,68.8,.194,.387,.613,54.2,38.7,10.1,11.8,,.581,11.7,32.1,.177,,.473,15.4,74.2,.291

2022-12-05,@,Gonzaga,L,66,73,93.0,102.8,70.5,.206,.365,.477,34.8,36.0,9.9,5.4,,.444,9.2,8.1,.159,,.509,11.7,69.0,.309

2022-12-10,@,Cleveland State,W,67,58,100.0,86.6,67.0,.193,.368,.538,53.3,50.0,9.0,9.1,,.518,16.2,20.7,.140,,.406,14.1,83.9,.396

2022-12-18,,Concord,W,106,56,127.7,67.5,83.5,.122,.351,.677,64.9,41.9,15.7,6.8,,.662,17.0,44.4,.108,,.343,20.9,76.6,.114

2022-12-21,N,New Mexico State,W,73,63,105.8,91.3,69.1,.259,.431,.560,48.4,48.1,11.6,9.5,,.526,16.6,30.0,.207,,.441,17.5,65.6,.186

2022-12-22,@,UTEP,W,47,46,77.0,75.4,61.0,.226,.472,.400,35.9,29.4,18.0,8.3,,.358,14.6,21.6,.170,,.426,30.0,55.6,.128

2023-01-03,,Western Michigan,W,80,72,112.7,101.4,72.2,.439,.491,.581,51.9,60.9,12.7,9.7,,.500,14.8,29.0,.404,,.569,21.3,82.6,.275

2023-01-07,@,Miami (OH),W,69,66,97.2,93.0,71.1,.345,.293,.511,49.2,40.0,14.1,15.6,,.474,15.1,28.6,.241,,.500,23.9,75.0,.222

2023-01-10,,Toledo,W,75,63,111.9,94.0,66.9,.257,.386,.477,60.0,29.6,10.4,16.7,,.450,7.1,46.3,.171,,.482,14.8,79.3,.140

