Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,New Orleans,W,89,53,111.3,66.3,79.9,.328,.375,.602,55.4,47.2,16.3,11.4,,.594,16.9,29.6,.203,,.471,35.4,79.3,.098

2022-11-14,@,Penn State,L,62,68,88.6,97.1,70.0,.179,.343,.426,47.9,47.8,12.9,11.4,,.381,6.4,16.7,.164,,.542,15.2,90.3,.068

2022-11-17,,Saint Francis (PA),W,95,67,135.7,95.7,70.4,.278,.278,.777,56.3,55.3,11.4,11.9,,.778,18.6,31.3,.204,,.517,19.8,68.8,.102

2022-11-19,,The Citadel,W,89,42,130.9,61.8,68.0,.167,.517,.687,65.1,66.7,17.6,35.5,,.692,16.7,37.0,.100,,.356,23.2,86.1,.096

2022-11-23,N,Tennessee,L,45,71,63.4,100.0,71.1,.319,.489,.416,46.2,46.7,14.1,12.8,,.372,28.9,25.0,.213,,.528,20.0,70.8,.259

2022-11-24,N,BYU,W,75,70,104.2,97.2,72.4,.302,.283,.619,39.0,46.4,12.5,10.6,,.594,18.8,12.0,.226,,.440,14.9,58.8,.164

2022-11-25,N,NC State,L,61,76,88.4,110.1,68.8,.065,.323,.477,50.8,38.5,1.4,10.0,,.468,15.8,24.1,.048,,.485,6.4,73.5,.200

2022-11-30,,Kansas State,W,76,64,113.4,95.5,66.8,.294,.392,.654,50.9,64.3,4.5,11.6,,.627,18.3,26.1,.235,,.492,16.8,70.0,.032

2022-12-03,,Tennessee Tech,W,80,66,129.0,106.5,62.2,.396,.377,.635,51.6,48.1,6.5,14.3,,.594,8.7,26.9,.321,,.477,6.8,69.4,.062

2022-12-06,,Yale,W,71,61,106.0,91.0,66.9,.400,.280,.597,41.8,56.0,16.4,10.0,,.570,11.9,7.7,.280,,.467,18.3,72.4,.083

2022-12-10,@,California,W,82,58,117.1,82.9,69.9,.241,.379,.634,54.1,46.9,4.3,11.9,,.612,12.2,13.0,.190,,.373,10.4,78.9,.175

2022-12-17,,UConn,L,46,68,68.7,101.5,66.5,.241,.259,.382,35.4,50.0,7.5,2.4,,.324,13.0,7.9,.204,,.465,14.1,59.1,.028

2022-12-22,@,Creighton,L,56,78,86.2,120.0,65.4,.123,.211,.464,32.7,33.3,9.2,5.9,,.439,13.0,12.1,.105,,.640,19.0,63.6,.280

2022-12-29,,Providence,L,52,72,77.6,107.5,67.3,.281,.281,.402,40.3,45.0,10.4,14.9,,.368,14.6,27.0,.175,,.483,17.1,56.7,.233

2023-01-01,@,Georgetown,W,80,51,117.6,75.0,67.7,.194,.419,.591,49.3,61.3,8.8,7.0,,.597,6.9,13.8,.097,,.326,8.9,72.7,.121

2023-01-04,,DePaul,W,78,70,111.4,100.0,69.7,.566,.283,.580,53.4,41.7,5.7,5.6,,.519,10.6,22.2,.434,,.500,13.1,80.6,.167

2023-01-07,@,Seton Hall,L,51,76,73.9,110.1,69.2,.446,.375,.376,50.0,40.0,8.7,7.7,,.304,15.0,28.2,.304,,.591,15.9,79.3,.200

