Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Penn,W,78,50,108.3,69.4,71.7,.145,.329,.480,50.6,67.7,12.5,20.0,,.461,4.7,27.5,.105,,.355,19.2,75.7,.200

2022-11-11,@,Hofstra,L,78,83,113.0,120.3,68.6,.164,.254,.540,59.7,53.1,5.8,26.9,,.522,10.0,36.1,.119,,.618,11.1,92.3,.273

2022-11-18,N,Vermont,W,71,50,107.6,75.8,65.7,.153,.373,.561,50.9,37.9,12.1,7.9,,.542,12.5,24.1,.119,,.440,22.2,78.6,.120

2022-11-27,N,Santa Clara,L,76,86,100.0,113.2,75.8,.161,.339,.569,36.0,43.3,10.5,17.6,,.556,16.3,12.9,.113,,.600,21.0,73.7,.520

2022-12-02,,Niagara,W,78,56,113.0,81.2,69.1,.147,.265,.536,55.9,38.7,11.6,21.4,,.507,11.0,35.3,.132,,.377,15.7,76.5,.302

2022-12-04,,Canisius,W,90,60,121.6,81.1,74.1,.356,.271,.652,47.9,72.7,17.6,14.9,,.627,13.8,25.0,.271,,.384,18.6,62.8,.101

2022-12-06,,Saint Louis,W,84,62,115.1,84.9,72.8,.164,.247,.534,47.0,57.6,8.2,26.5,,.500,11.3,37.8,.151,,.346,15.2,54.3,.221

2022-12-11,N,St. Bonaventure,W,72,57,97.3,77.0,73.9,.370,.352,.567,49.2,77.8,9.5,12.5,,.556,21.1,22.2,.222,,.427,23.4,68.4,.065

2022-12-13,N,Princeton,W,70,64,112.9,103.2,62.3,.339,.305,.511,52.5,64.0,9.7,12.9,,.466,8.1,31.4,.254,,.583,15.4,83.3,.167

2022-12-18,@,New Mexico,L,74,82,96.1,106.5,76.7,.225,.338,.471,53.2,48.3,11.7,0.0,,.430,13.2,33.3,.183,,.610,19.0,87.0,.420

2022-12-22,N,SMU,L,81,85,106.6,111.8,75.6,.241,.379,.626,44.7,25.0,13.2,9.5,,.595,21.8,28.6,.207,,.655,24.2,68.4,.236

2022-12-23,N,Seattle,W,83,72,103.8,90.0,79.6,.458,.339,.578,56.5,57.1,8.8,26.5,,.517,16.3,25.9,.373,,.345,12.2,76.2,.552

2022-12-25,N,Pepperdine,W,76,66,102.7,89.2,74.3,.190,.333,.553,48.5,51.6,8.1,0.0,,.548,16.9,24.2,.111,,.427,13.3,72.7,.210

2023-01-01,,St. Peter's,W,73,55,121.7,91.7,60.2,.558,.442,.555,61.5,56.5,10.0,27.0,,.510,8.4,41.4,.385,,.398,8.8,77.8,.222

2023-01-06,@,Marist,W,84,57,127.3,86.4,66.2,.123,.262,.610,58.7,52.8,4.5,15.2,,.608,6.8,27.6,.077,,.418,12.6,85.3,.200

2023-01-08,@,Quinnipiac,L,58,81,85.3,119.1,68.2,.297,.406,.397,44.7,26.3,5.9,13.2,,.344,8.7,30.4,.219,,.492,10.0,66.7,.344

